ID=0, predicted=8, true=8, accuracy=1.0
ID=2274, predicted=1, true=5, accuracy=0.0
ID=2275, predicted=9, true=9, accuracy=1.0
ID=2276, predicted=9, true=9, accuracy=1.0
ID=2277, predicted=5, true=5, accuracy=1.0
ID=2278, predicted=9, true=9, accuracy=1.0
ID=2279, predicted=8, true=8, accuracy=1.0
ID=2280, predicted=0, true=0, accuracy=1.0
ID=2281, predicted=2, true=2, accuracy=1.0
ID=2282, predicted=9, true=9, accuracy=1.0
ID=2283, predicted=4, true=4, accuracy=1.0
ID=2284, predicted=1, true=1, accuracy=1.0
ID=2285, predicted=7, true=7, accuracy=1.0
ID=2286, predicted=0, true=0, accuracy=1.0
ID=2287, predicted=7, true=7, accuracy=1.0
ID=2288, predicted=0, true=0, accuracy=1.0
ID=2289, predicted=3, true=3, accuracy=1.0
ID=2290, predicted=2, true=2, accuracy=1.0
ID=2291, predicted=6, true=6, accuracy=1.0
ID=2292, predicted=6, true=6, accuracy=1.0
ID=2293, predicted=9, true=7, accuracy=0.0
ID=2294, predicted=8, true=8, accuracy=1.0
ID=2295, predicted=9, true=9, accuracy=1.0
ID=2296, predicted=4, true=6, accuracy=0.0
ID=2297, predicted=8, true=8, accuracy=1.0
ID=2298, predicted=2, true=2, accuracy=1.0
ID=2299, predicted=6, true=6, accuracy=1.0
ID=2300, predicted=6, true=6, accuracy=1.0
ID=2301, predicted=0, true=0, accuracy=1.0
ID=2302, predicted=2, true=2, accuracy=1.0
ID=2303, predicted=2, true=2, accuracy=1.0
ID=2304, predicted=0, true=0, accuracy=1.0
ID=2305, predicted=1, true=5, accuracy=0.0
ID=2306, predicted=8, true=2, accuracy=0.0
ID=2307, predicted=1, true=1, accuracy=1.0
ID=2308, predicted=9, true=9, accuracy=1.0
ID=2309, predicted=2, true=2, accuracy=1.0
ID=2310, predicted=8, true=8, accuracy=1.0
ID=2311, predicted=5, true=5, accuracy=1.0
ID=2312, predicted=0, true=9, accuracy=0.0
ID=2313, predicted=1, true=1, accuracy=1.0
ID=2314, predicted=3, true=3, accuracy=1.0
ID=2315, predicted=6, true=6, accuracy=1.0
ID=2316, predicted=7, true=8, accuracy=0.0
ID=2317, predicted=5, true=3, accuracy=0.0
ID=2318, predicted=3, true=3, accuracy=1.0
ID=2319, predicted=8, true=1, accuracy=0.0
ID=2320, predicted=2, true=2, accuracy=1.0
ID=2321, predicted=4, true=4, accuracy=1.0
ID=2322, predicted=8, true=9, accuracy=0.0
ID=2323, predicted=1, true=8, accuracy=0.0
ID=2324, predicted=4, true=4, accuracy=1.0
ID=2325, predicted=8, true=8, accuracy=1.0
ID=2326, predicted=3, true=3, accuracy=1.0
ID=2327, predicted=9, true=9, accuracy=1.0
ID=2328, predicted=1, true=1, accuracy=1.0
ID=2329, predicted=0, true=0, accuracy=1.0
ID=2330, predicted=1, true=1, accuracy=1.0
ID=2331, predicted=4, true=4, accuracy=1.0
ID=2332, predicted=9, true=9, accuracy=0.5
ID=2333, predicted=1, true=1, accuracy=1.0
ID=2334, predicted=2, true=2, accuracy=1.0
ID=2335, predicted=1, true=1, accuracy=1.0
ID=2336, predicted=5, true=5, accuracy=1.0
ID=2337, predicted=7, true=7, accuracy=1.0
ID=2338, predicted=4, true=4, accuracy=1.0
ID=2339, predicted=8, true=8, accuracy=1.0
ID=2340, predicted=8, true=8, accuracy=1.0
ID=2341, predicted=7, true=7, accuracy=1.0
ID=2342, predicted=8, true=0, accuracy=0.5
ID=2343, predicted=5, true=8, accuracy=0.0
ID=2344, predicted=0, true=0, accuracy=1.0
ID=2345, predicted=6, true=6, accuracy=1.0
ID=2346, predicted=9, true=9, accuracy=1.0
ID=2347, predicted=1, true=1, accuracy=1.0
ID=2348, predicted=7, true=7, accuracy=1.0
ID=2349, predicted=8, true=8, accuracy=1.0
ID=2350, predicted=1, true=1, accuracy=1.0
ID=2351, predicted=5, true=9, accuracy=0.0
ID=2352, predicted=5, true=5, accuracy=1.0
ID=2353, predicted=9, true=9, accuracy=1.0
ID=2354, predicted=4, true=5, accuracy=0.0
ID=2355, predicted=8, true=1, accuracy=0.0
ID=2356, predicted=1, true=7, accuracy=0.0
ID=2357, predicted=7, true=7, accuracy=1.0
ID=2358, predicted=6, true=5, accuracy=0.0
ID=2359, predicted=6, true=6, accuracy=1.0
ID=2360, predicted=3, true=3, accuracy=1.0
ID=2361, predicted=5, true=5, accuracy=1.0
ID=2362, predicted=7, true=7, accuracy=1.0
ID=2363, predicted=2, true=2, accuracy=1.0
ID=2364, predicted=5, true=5, accuracy=1.0
ID=2365, predicted=0, true=0, accuracy=1.0
ID=2366, predicted=9, true=9, accuracy=1.0
ID=2367, predicted=2, true=2, accuracy=1.0
ID=2368, predicted=6, true=6, accuracy=1.0
ID=2369, predicted=1, true=2, accuracy=0.0
ID=2370, predicted=6, true=5, accuracy=0.0
ID=2371, predicted=8, true=8, accuracy=1.0
ID=2372, predicted=4, true=4, accuracy=1.0
ID=2373, predicted=9, true=9, accuracy=1.0
ID=2374, predicted=9, true=9, accuracy=1.0
ID=2375, predicted=4, true=4, accuracy=1.0
ID=2376, predicted=5, true=3, accuracy=0.0
ID=2377, predicted=4, true=4, accuracy=1.0
ID=2378, predicted=3, true=5, accuracy=0.0
ID=2379, predicted=9, true=9, accuracy=1.0
ID=2380, predicted=3, true=3, accuracy=1.0
ID=2381, predicted=4, true=4, accuracy=1.0
ID=2382, predicted=1, true=1, accuracy=1.0
ID=2383, predicted=9, true=9, accuracy=1.0
ID=2384, predicted=3, true=3, accuracy=1.0
ID=2385, predicted=2, true=2, accuracy=1.0
ID=2386, predicted=9, true=9, accuracy=1.0
ID=2387, predicted=6, true=5, accuracy=0.0
ID=2388, predicted=1, true=1, accuracy=1.0
ID=2389, predicted=9, true=9, accuracy=1.0
ID=2390, predicted=4, true=4, accuracy=1.0
ID=2391, predicted=7, true=7, accuracy=1.0
ID=2392, predicted=0, true=0, accuracy=1.0
ID=2393, predicted=6, true=6, accuracy=1.0
ID=2394, predicted=0, true=0, accuracy=1.0
ID=2395, predicted=1, true=1, accuracy=1.0
ID=2396, predicted=2, true=2, accuracy=1.0
ID=2397, predicted=0, true=0, accuracy=1.0
ID=2398, predicted=5, true=5, accuracy=1.0
ID=2399, predicted=7, true=7, accuracy=1.0
ID=2400, predicted=2, true=2, accuracy=1.0
ID=2401, predicted=0, true=0, accuracy=1.0
ID=2402, predicted=2, true=2, accuracy=1.0
ID=2403, predicted=4, true=8, accuracy=0.0
ID=2404, predicted=0, true=0, accuracy=1.0
ID=2405, predicted=0, true=0, accuracy=1.0
ID=2406, predicted=3, true=3, accuracy=1.0
ID=2407, predicted=1, true=1, accuracy=1.0
ID=2408, predicted=2, true=2, accuracy=1.0
ID=2409, predicted=6, true=6, accuracy=1.0
ID=2410, predicted=9, true=7, accuracy=0.0
ID=2411, predicted=1, true=1, accuracy=1.0
ID=2412, predicted=3, true=3, accuracy=1.0
ID=2413, predicted=2, true=2, accuracy=1.0
ID=2414, predicted=6, true=6, accuracy=1.0
ID=2415, predicted=0, true=0, accuracy=1.0
ID=2416, predicted=2, true=2, accuracy=1.0
ID=2417, predicted=3, true=3, accuracy=1.0
ID=2418, predicted=0, true=0, accuracy=1.0
ID=2419, predicted=9, true=7, accuracy=0.0
ID=2420, predicted=3, true=3, accuracy=1.0
ID=2421, predicted=3, true=3, accuracy=1.0
ID=2422, predicted=6, true=6, accuracy=1.0
ID=2423, predicted=8, true=4, accuracy=0.0
ID=2424, predicted=5, true=8, accuracy=0.0
ID=2425, predicted=7, true=7, accuracy=1.0
ID=2426, predicted=1, true=1, accuracy=1.0
ID=2427, predicted=9, true=9, accuracy=1.0
ID=2428, predicted=3, true=3, accuracy=1.0
ID=2429, predicted=4, true=4, accuracy=1.0
ID=2430, predicted=0, true=0, accuracy=1.0
ID=2431, predicted=3, true=3, accuracy=1.0
ID=2432, predicted=7, true=7, accuracy=1.0
ID=2433, predicted=3, true=3, accuracy=1.0
ID=2434, predicted=5, true=4, accuracy=0.0
ID=2435, predicted=6, true=6, accuracy=1.0
ID=2436, predicted=9, true=9, accuracy=1.0
ID=2437, predicted=5, true=9, accuracy=0.0
ID=2438, predicted=8, true=5, accuracy=0.0
ID=2439, predicted=3, true=3, accuracy=1.0
ID=2440, predicted=0, true=0, accuracy=1.0
ID=2441, predicted=8, true=8, accuracy=1.0
ID=2442, predicted=1, true=1, accuracy=1.0
ID=2443, predicted=0, true=0, accuracy=1.0
ID=2444, predicted=7, true=7, accuracy=1.0
ID=2445, predicted=3, true=3, accuracy=1.0
ID=2446, predicted=0, true=0, accuracy=1.0
ID=2447, predicted=4, true=4, accuracy=1.0
ID=2448, predicted=2, true=2, accuracy=1.0
ID=2449, predicted=5, true=5, accuracy=1.0
ID=2450, predicted=0, true=0, accuracy=1.0
ID=2451, predicted=1, true=1, accuracy=1.0
ID=2452, predicted=5, true=5, accuracy=1.0
ID=2453, predicted=2, true=2, accuracy=1.0
ID=2454, predicted=8, true=8, accuracy=1.0
ID=2455, predicted=5, true=5, accuracy=1.0
ID=2456, predicted=7, true=7, accuracy=1.0
ID=2457, predicted=1, true=1, accuracy=1.0
ID=2458, predicted=6, true=6, accuracy=1.0
ID=2459, predicted=2, true=2, accuracy=1.0
ID=2460, predicted=6, true=6, accuracy=1.0
ID=2461, predicted=0, true=0, accuracy=1.0
ID=2462, predicted=7, true=7, accuracy=1.0
ID=2463, predicted=2, true=2, accuracy=1.0
ID=2464, predicted=3, true=3, accuracy=1.0
ID=2465, predicted=0, true=5, accuracy=0.0
ID=2466, predicted=6, true=6, accuracy=1.0
ID=2467, predicted=2, true=2, accuracy=1.0
ID=2468, predicted=3, true=3, accuracy=1.0
ID=2469, predicted=2, true=2, accuracy=1.0
ID=2470, predicted=4, true=9, accuracy=0.0
ID=2471, predicted=0, true=0, accuracy=1.0
ID=2472, predicted=0, true=0, accuracy=1.0
ID=2473, predicted=4, true=4, accuracy=1.0
ID=2474, predicted=9, true=9, accuracy=1.0
ID=2475, predicted=7, true=7, accuracy=1.0
ID=2476, predicted=0, true=0, accuracy=1.0
ID=2477, predicted=5, true=5, accuracy=1.0
ID=2478, predicted=5, true=4, accuracy=0.0
ID=2479, predicted=6, true=6, accuracy=1.0
ID=2480, predicted=9, true=9, accuracy=1.0
ID=2481, predicted=1, true=1, accuracy=1.0
ID=2482, predicted=5, true=3, accuracy=0.0
ID=2483, predicted=6, true=6, accuracy=1.0
ID=2484, predicted=1, true=1, accuracy=1.0
ID=2485, predicted=4, true=4, accuracy=1.0
ID=2486, predicted=2, true=2, accuracy=1.0
ID=2487, predicted=1, true=4, accuracy=0.0
ID=2488, predicted=2, true=2, accuracy=1.0
ID=2489, predicted=9, true=9, accuracy=1.0
ID=2490, predicted=2, true=2, accuracy=1.0
ID=2491, predicted=8, true=0, accuracy=0.0
ID=2492, predicted=8, true=8, accuracy=1.0
ID=2493, predicted=3, true=3, accuracy=1.0
ID=2494, predicted=6, true=6, accuracy=1.0
ID=2495, predicted=8, true=8, accuracy=1.0
ID=2496, predicted=5, true=5, accuracy=1.0
ID=2497, predicted=6, true=6, accuracy=1.0
ID=2498, predicted=9, true=9, accuracy=1.0
ID=2499, predicted=4, true=4, accuracy=1.0
ID=2500, predicted=8, true=8, accuracy=1.0
ID=2501, predicted=1, true=1, accuracy=1.0
ID=2502, predicted=8, true=0, accuracy=0.0
ID=2503, predicted=0, true=0, accuracy=1.0
ID=2504, predicted=9, true=9, accuracy=0.5
ID=2505, predicted=5, true=5, accuracy=1.0
ID=2506, predicted=8, true=8, accuracy=1.0
ID=2507, predicted=0, true=0, accuracy=1.0
ID=2508, predicted=8, true=8, accuracy=1.0
ID=2509, predicted=2, true=2, accuracy=1.0
ID=2510, predicted=0, true=0, accuracy=1.0
ID=2511, predicted=5, true=5, accuracy=1.0
ID=2512, predicted=1, true=1, accuracy=1.0
ID=2513, predicted=7, true=7, accuracy=1.0
ID=2514, predicted=6, true=6, accuracy=1.0
ID=2515, predicted=3, true=3, accuracy=1.0
ID=2516, predicted=2, true=2, accuracy=1.0
ID=2517, predicted=1, true=1, accuracy=1.0
ID=2518, predicted=5, true=5, accuracy=1.0
ID=2519, predicted=8, true=8, accuracy=1.0
ID=2520, predicted=4, true=4, accuracy=1.0
ID=2521, predicted=5, true=1, accuracy=0.0
ID=2522, predicted=4, true=4, accuracy=1.0
ID=2523, predicted=7, true=7, accuracy=1.0
ID=2524, predicted=6, true=6, accuracy=1.0
ID=2525, predicted=2, true=2, accuracy=1.0
ID=2526, predicted=6, true=6, accuracy=1.0
ID=2527, predicted=4, true=4, accuracy=1.0
ID=2528, predicted=2, true=2, accuracy=1.0
ID=2529, predicted=9, true=5, accuracy=0.0
ID=2530, predicted=8, true=1, accuracy=0.0
ID=2531, predicted=4, true=4, accuracy=1.0
ID=2532, predicted=0, true=0, accuracy=1.0
ID=2533, predicted=1, true=7, accuracy=0.5
ID=2534, predicted=9, true=9, accuracy=1.0
ID=2535, predicted=7, true=7, accuracy=1.0
ID=2536, predicted=8, true=0, accuracy=0.0
ID=2537, predicted=8, true=8, accuracy=1.0
ID=2538, predicted=6, true=6, accuracy=1.0
ID=2539, predicted=7, true=7, accuracy=1.0
ID=2540, predicted=6, true=6, accuracy=1.0
ID=2541, predicted=1, true=1, accuracy=1.0
ID=2542, predicted=3, true=3, accuracy=1.0
ID=2543, predicted=5, true=5, accuracy=1.0
ID=2544, predicted=6, true=6, accuracy=1.0
ID=2545, predicted=7, true=7, accuracy=1.0
ID=2546, predicted=0, true=0, accuracy=1.0
ID=2547, predicted=2, true=1, accuracy=0.0
ID=2548, predicted=6, true=6, accuracy=1.0
ID=2549, predicted=3, true=3, accuracy=1.0
ID=2550, predicted=6, true=6, accuracy=1.0
ID=2551, predicted=4, true=4, accuracy=1.0
ID=2552, predicted=4, true=4, accuracy=1.0
ID=2553, predicted=7, true=7, accuracy=1.0
ID=2554, predicted=8, true=8, accuracy=1.0
ID=2555, predicted=7, true=9, accuracy=0.0
ID=2556, predicted=1, true=1, accuracy=1.0
ID=2557, predicted=5, true=6, accuracy=0.0
ID=2558, predicted=4, true=4, accuracy=1.0
ID=2559, predicted=2, true=2, accuracy=1.0
ID=2560, predicted=1, true=3, accuracy=0.0
ID=2561, predicted=1, true=1, accuracy=1.0
ID=2562, predicted=0, true=0, accuracy=1.0
ID=2563, predicted=7, true=7, accuracy=1.0
ID=2564, predicted=6, true=6, accuracy=1.0
ID=2565, predicted=6, true=6, accuracy=1.0
ID=2566, predicted=5, true=5, accuracy=1.0
ID=2567, predicted=8, true=8, accuracy=1.0
ID=2568, predicted=3, true=3, accuracy=1.0
ID=2569, predicted=7, true=7, accuracy=1.0
ID=2570, predicted=6, true=6, accuracy=1.0
ID=2571, predicted=7, true=2, accuracy=0.0
ID=2572, predicted=1, true=1, accuracy=1.0
ID=2573, predicted=4, true=4, accuracy=1.0
ID=2574, predicted=4, true=4, accuracy=1.0
ID=2575, predicted=5, true=5, accuracy=1.0
ID=2576, predicted=7, true=7, accuracy=1.0
ID=2577, predicted=0, true=9, accuracy=0.0
ID=2578, predicted=1, true=1, accuracy=1.0
ID=2579, predicted=4, true=4, accuracy=1.0
ID=2580, predicted=9, true=3, accuracy=0.0
ID=2581, predicted=3, true=3, accuracy=1.0
ID=2582, predicted=4, true=4, accuracy=1.0
ID=2583, predicted=3, true=3, accuracy=1.0
ID=2584, predicted=6, true=6, accuracy=1.0
ID=2585, predicted=8, true=8, accuracy=1.0
ID=2586, predicted=6, true=6, accuracy=1.0
ID=2587, predicted=9, true=9, accuracy=0.5
ID=2588, predicted=2, true=2, accuracy=1.0
ID=2589, predicted=5, true=5, accuracy=1.0
ID=2590, predicted=0, true=0, accuracy=1.0
ID=2591, predicted=2, true=2, accuracy=1.0
ID=2592, predicted=2, true=2, accuracy=1.0
ID=2593, predicted=5, true=5, accuracy=1.0
ID=2594, predicted=2, true=2, accuracy=1.0
ID=2595, predicted=3, true=3, accuracy=1.0
ID=2596, predicted=9, true=9, accuracy=1.0
ID=2597, predicted=4, true=4, accuracy=1.0
ID=2598, predicted=9, true=9, accuracy=1.0
ID=2599, predicted=3, true=3, accuracy=1.0
ID=2600, predicted=0, true=0, accuracy=1.0
ID=2601, predicted=7, true=7, accuracy=1.0
ID=2602, predicted=3, true=3, accuracy=1.0
ID=2603, predicted=6, true=6, accuracy=1.0
ID=2604, predicted=1, true=1, accuracy=1.0
ID=2605, predicted=6, true=6, accuracy=1.0
ID=2606, predicted=5, true=5, accuracy=1.0
ID=2607, predicted=7, true=2, accuracy=0.0
ID=2608, predicted=3, true=3, accuracy=1.0
ID=2609, predicted=3, true=3, accuracy=1.0
ID=2610, predicted=1, true=1, accuracy=1.0
ID=2611, predicted=5, true=5, accuracy=1.0
ID=2612, predicted=8, true=8, accuracy=1.0
ID=2613, predicted=1, true=1, accuracy=1.0
ID=2614, predicted=4, true=4, accuracy=1.0
ID=2615, predicted=0, true=0, accuracy=1.0
ID=2616, predicted=8, true=8, accuracy=1.0
ID=2617, predicted=7, true=8, accuracy=0.0
ID=2618, predicted=2, true=2, accuracy=1.0
ID=2619, predicted=7, true=7, accuracy=1.0
ID=2620, predicted=3, true=3, accuracy=1.0
ID=2621, predicted=6, true=6, accuracy=1.0
ID=2622, predicted=7, true=7, accuracy=1.0
ID=2623, predicted=6, true=6, accuracy=1.0
ID=2624, predicted=6, true=6, accuracy=1.0
ID=2625, predicted=6, true=6, accuracy=1.0
ID=2626, predicted=6, true=6, accuracy=1.0
ID=2627, predicted=1, true=1, accuracy=1.0
ID=2628, predicted=3, true=3, accuracy=1.0
ID=2629, predicted=0, true=8, accuracy=0.0
ID=2630, predicted=8, true=8, accuracy=1.0
ID=2631, predicted=9, true=9, accuracy=1.0
ID=2632, predicted=0, true=0, accuracy=1.0
ID=2633, predicted=5, true=5, accuracy=1.0
ID=2634, predicted=4, true=4, accuracy=1.0
ID=2635, predicted=4, true=4, accuracy=1.0
ID=2636, predicted=1, true=1, accuracy=1.0
ID=2637, predicted=2, true=2, accuracy=1.0
ID=2638, predicted=8, true=8, accuracy=1.0
ID=2639, predicted=8, true=8, accuracy=1.0
ID=2640, predicted=1, true=2, accuracy=0.0
ID=2641, predicted=8, true=0, accuracy=0.0
ID=2642, predicted=5, true=9, accuracy=0.0
ID=2643, predicted=7, true=7, accuracy=1.0
ID=2644, predicted=9, true=9, accuracy=1.0
ID=2645, predicted=6, true=6, accuracy=1.0
ID=2646, predicted=8, true=7, accuracy=0.0
ID=2647, predicted=8, true=8, accuracy=1.0
ID=2648, predicted=5, true=5, accuracy=1.0
ID=2649, predicted=5, true=5, accuracy=1.0
ID=2650, predicted=5, true=5, accuracy=1.0
ID=2651, predicted=3, true=5, accuracy=0.0
ID=2652, predicted=0, true=0, accuracy=1.0
ID=2653, predicted=4, true=4, accuracy=1.0
ID=2654, predicted=9, true=9, accuracy=1.0
ID=2655, predicted=1, true=1, accuracy=1.0
ID=2656, predicted=9, true=9, accuracy=1.0
ID=2657, predicted=3, true=3, accuracy=1.0
ID=2658, predicted=1, true=1, accuracy=1.0
ID=2659, predicted=8, true=0, accuracy=0.0
ID=2660, predicted=1, true=1, accuracy=1.0
ID=2661, predicted=4, true=4, accuracy=1.0
ID=2662, predicted=4, true=4, accuracy=1.0
ID=2663, predicted=2, true=2, accuracy=1.0
ID=2664, predicted=4, true=4, accuracy=1.0
ID=2665, predicted=9, true=5, accuracy=0.0
ID=2666, predicted=0, true=0, accuracy=1.0
ID=2667, predicted=6, true=6, accuracy=1.0
ID=2668, predicted=4, true=4, accuracy=1.0
ID=2669, predicted=2, true=2, accuracy=1.0
ID=2670, predicted=5, true=5, accuracy=1.0
ID=2671, predicted=5, true=5, accuracy=1.0
ID=2672, predicted=9, true=9, accuracy=1.0
ID=2673, predicted=7, true=7, accuracy=1.0
ID=2674, predicted=5, true=5, accuracy=1.0
ID=2675, predicted=3, true=3, accuracy=1.0
ID=2676, predicted=0, true=0, accuracy=1.0
ID=2677, predicted=7, true=7, accuracy=1.0
ID=2678, predicted=9, true=9, accuracy=1.0
ID=2679, predicted=3, true=5, accuracy=0.0
ID=2680, predicted=9, true=9, accuracy=1.0
ID=2681, predicted=9, true=9, accuracy=0.5
ID=2682, predicted=7, true=7, accuracy=1.0
ID=2683, predicted=3, true=3, accuracy=1.0
ID=2684, predicted=7, true=7, accuracy=1.0
ID=2685, predicted=3, true=3, accuracy=1.0
ID=2686, predicted=6, true=6, accuracy=1.0
ID=2687, predicted=1, true=1, accuracy=1.0
ID=2688, predicted=2, true=2, accuracy=1.0
ID=2689, predicted=9, true=9, accuracy=1.0
ID=2690, predicted=3, true=7, accuracy=0.0
ID=2691, predicted=5, true=5, accuracy=1.0
ID=2692, predicted=0, true=0, accuracy=1.0
ID=2693, predicted=7, true=7, accuracy=1.0
ID=2694, predicted=7, true=7, accuracy=1.0
ID=2695, predicted=9, true=4, accuracy=0.0
ID=2696, predicted=7, true=7, accuracy=1.0
ID=2697, predicted=2, true=2, accuracy=1.0
ID=2698, predicted=3, true=3, accuracy=1.0
ID=2699, predicted=1, true=7, accuracy=0.0
ID=2700, predicted=1, true=1, accuracy=1.0
ID=2701, predicted=9, true=7, accuracy=0.0
ID=2702, predicted=9, true=9, accuracy=1.0
ID=2703, predicted=7, true=7, accuracy=1.0
ID=2704, predicted=9, true=9, accuracy=1.0
ID=2705, predicted=8, true=8, accuracy=0.5
ID=2706, predicted=1, true=1, accuracy=1.0
ID=2707, predicted=5, true=5, accuracy=0.5
ID=2708, predicted=7, true=7, accuracy=1.0
ID=2709, predicted=3, true=3, accuracy=1.0
ID=2710, predicted=2, true=2, accuracy=1.0
ID=2711, predicted=4, true=4, accuracy=1.0
ID=2712, predicted=4, true=9, accuracy=0.0
ID=2713, predicted=7, true=7, accuracy=1.0
ID=2714, predicted=4, true=4, accuracy=1.0
ID=2715, predicted=1, true=1, accuracy=1.0
ID=2716, predicted=2, true=2, accuracy=1.0
ID=2717, predicted=2, true=2, accuracy=1.0
ID=2718, predicted=3, true=5, accuracy=0.0
ID=2719, predicted=9, true=9, accuracy=1.0
ID=2720, predicted=2, true=2, accuracy=1.0
ID=2721, predicted=5, true=4, accuracy=0.0
ID=2722, predicted=1, true=1, accuracy=1.0
ID=2723, predicted=7, true=7, accuracy=1.0
ID=2724, predicted=4, true=4, accuracy=1.0
ID=2725, predicted=0, true=0, accuracy=1.0
ID=2726, predicted=2, true=2, accuracy=1.0
ID=2727, predicted=3, true=3, accuracy=1.0
ID=2728, predicted=3, true=3, accuracy=1.0
ID=2729, predicted=0, true=0, accuracy=1.0
ID=2730, predicted=4, true=4, accuracy=1.0
ID=2731, predicted=9, true=9, accuracy=1.0
ID=2732, predicted=5, true=5, accuracy=1.0
ID=2733, predicted=7, true=7, accuracy=1.0
ID=2734, predicted=9, true=9, accuracy=1.0
ID=2735, predicted=1, true=1, accuracy=1.0
ID=2736, predicted=7, true=7, accuracy=1.0
ID=2737, predicted=6, true=9, accuracy=0.0
ID=2738, predicted=9, true=9, accuracy=1.0
ID=2739, predicted=5, true=5, accuracy=1.0
ID=2740, predicted=6, true=6, accuracy=1.0
ID=2741, predicted=0, true=0, accuracy=1.0
ID=2742, predicted=6, true=6, accuracy=1.0
ID=2743, predicted=1, true=1, accuracy=1.0
ID=2744, predicted=6, true=6, accuracy=1.0
ID=2745, predicted=5, true=5, accuracy=1.0
ID=2746, predicted=7, true=7, accuracy=1.0
ID=2747, predicted=9, true=9, accuracy=1.0
ID=2748, predicted=8, true=0, accuracy=0.0
ID=2749, predicted=6, true=6, accuracy=1.0
ID=2750, predicted=2, true=2, accuracy=1.0
ID=2751, predicted=2, true=2, accuracy=1.0
ID=2752, predicted=0, true=0, accuracy=1.0
ID=2753, predicted=0, true=0, accuracy=1.0
ID=2754, predicted=8, true=8, accuracy=1.0
ID=2755, predicted=8, true=0, accuracy=0.0
ID=2756, predicted=3, true=3, accuracy=1.0
ID=2757, predicted=5, true=5, accuracy=1.0
ID=2758, predicted=1, true=1, accuracy=1.0
ID=2759, predicted=6, true=6, accuracy=1.0
ID=2760, predicted=5, true=5, accuracy=1.0
ID=2761, predicted=4, true=4, accuracy=1.0
ID=2762, predicted=6, true=6, accuracy=1.0
ID=2763, predicted=2, true=2, accuracy=1.0
ID=2764, predicted=0, true=0, accuracy=1.0
ID=2765, predicted=0, true=0, accuracy=1.0
ID=2766, predicted=0, true=0, accuracy=1.0
ID=2767, predicted=6, true=6, accuracy=1.0
ID=2768, predicted=1, true=0, accuracy=0.0
ID=2769, predicted=5, true=5, accuracy=1.0
ID=2770, predicted=1, true=1, accuracy=1.0
ID=2771, predicted=2, true=2, accuracy=1.0
ID=2772, predicted=5, true=3, accuracy=0.5
ID=2773, predicted=2, true=2, accuracy=1.0
ID=2774, predicted=8, true=8, accuracy=1.0
ID=2775, predicted=4, true=4, accuracy=1.0
ID=2776, predicted=2, true=2, accuracy=1.0
ID=2777, predicted=7, true=7, accuracy=1.0
ID=2778, predicted=6, true=5, accuracy=0.0
ID=2779, predicted=6, true=6, accuracy=1.0
ID=2780, predicted=4, true=4, accuracy=1.0
ID=2781, predicted=4, true=4, accuracy=1.0
ID=2782, predicted=1, true=1, accuracy=1.0
ID=2783, predicted=7, true=7, accuracy=1.0
ID=2784, predicted=4, true=4, accuracy=1.0
ID=2785, predicted=4, true=4, accuracy=1.0
ID=2786, predicted=0, true=0, accuracy=1.0
ID=2787, predicted=8, true=8, accuracy=1.0
ID=2788, predicted=6, true=5, accuracy=0.0
ID=2789, predicted=9, true=9, accuracy=1.0
ID=2790, predicted=1, true=1, accuracy=1.0
ID=2791, predicted=7, true=7, accuracy=1.0
ID=2792, predicted=7, true=7, accuracy=1.0
ID=2793, predicted=3, true=3, accuracy=1.0
ID=2794, predicted=5, true=5, accuracy=1.0
ID=2795, predicted=8, true=5, accuracy=0.0
ID=2796, predicted=1, true=2, accuracy=0.0
ID=2797, predicted=5, true=8, accuracy=0.0
ID=2798, predicted=1, true=1, accuracy=1.0
ID=2799, predicted=3, true=3, accuracy=1.0
ID=2800, predicted=0, true=0, accuracy=1.0
ID=2801, predicted=7, true=7, accuracy=1.0
ID=2802, predicted=3, true=3, accuracy=1.0
ID=2803, predicted=5, true=5, accuracy=1.0
ID=2804, predicted=8, true=5, accuracy=0.0
ID=2805, predicted=7, true=7, accuracy=1.0
ID=2806, predicted=6, true=6, accuracy=1.0
ID=2807, predicted=2, true=2, accuracy=1.0
ID=2808, predicted=1, true=0, accuracy=0.0
ID=2809, predicted=2, true=2, accuracy=1.0
ID=2810, predicted=4, true=4, accuracy=1.0
ID=2811, predicted=6, true=6, accuracy=1.0
ID=2812, predicted=7, true=8, accuracy=0.0
ID=2813, predicted=9, true=5, accuracy=0.0
ID=2814, predicted=0, true=0, accuracy=1.0
ID=2815, predicted=6, true=6, accuracy=1.0
ID=2816, predicted=5, true=5, accuracy=1.0
ID=2817, predicted=2, true=4, accuracy=0.0
ID=2818, predicted=5, true=1, accuracy=0.0
ID=2819, predicted=3, true=3, accuracy=1.0
ID=2820, predicted=4, true=4, accuracy=1.0
ID=2821, predicted=4, true=4, accuracy=1.0
ID=2822, predicted=4, true=4, accuracy=1.0
ID=2823, predicted=6, true=6, accuracy=1.0
ID=2824, predicted=6, true=6, accuracy=1.0
ID=2825, predicted=7, true=7, accuracy=1.0
ID=2826, predicted=8, true=8, accuracy=1.0
ID=2827, predicted=3, true=3, accuracy=1.0
ID=2828, predicted=1, true=1, accuracy=1.0
ID=2829, predicted=7, true=1, accuracy=0.0
ID=2830, predicted=0, true=0, accuracy=1.0
ID=2831, predicted=8, true=8, accuracy=1.0
ID=2832, predicted=4, true=4, accuracy=1.0
